instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
1158,2/21/2011,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30
1159,2/21/2011,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0.3284,2,11
1160,2/21/2011,1,0,2,2,1,1,0,2,0.34,0.303,0.42,0.3284,1,3
1161,2/21/2011,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0.2985,2,3
1162,2/21/2011,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0.1642,1,0
1163,2/21/2011,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0,1,2
1164,2/21/2011,1,0,2,6,1,1,0,2,0.42,0.4242,0.26,0.2985,2,6
1165,2/21/2011,1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0.2836,3,16
1166,2/21/2011,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0.2985,7,56
1167,2/21/2011,1,0,2,9,1,1,0,2,0.32,0.303,0.57,0.2836,11,46
1168,2/21/2011,1,0,2,10,1,1,0,2,0.32,0.303,0.57,0.2537,29,52
1169,2/21/2011,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0.1045,20,70
1170,2/21/2011,1,0,2,12,1,1,0,2,0.32,0.3182,0.66,0.194,26,67
1171,2/21/2011,1,0,2,13,1,1,0,3,0.3,0.2727,0.81,0.3284,28,75
1172,2/21/2011,1,0,2,14,1,1,0,2,0.32,0.303,0.76,0.2537,15,101
1173,2/21/2011,1,0,2,15,1,1,0,2,0.3,0.2727,0.7,0.4478,11,76
1174,2/21/2011,1,0,2,16,1,1,0,3,0.28,0.2424,0.75,0.4179,8,48
1175,2/21/2011,1,0,2,17,1,1,0,2,0.28,0.2576,0.75,0.3881,18,62
1176,2/21/2011,1,0,2,18,1,1,0,2,0.24,0.2121,0.87,0.3582,2,64
1177,2/21/2011,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0.3582,0,49
1178,2/21/2011,1,0,2,20,1,1,0,3,0.24,0.2121,0.81,0.3881,0,29
1179,2/21/2011,1,0,2,21,1,1,0,3,0.22,0.197,0.75,0.4478,1,33
1180,2/21/2011,1,0,2,22,1,1,0,3,0.2,0.1667,0.75,0.4179,0,11
1181,2/21/2011,1,0,2,23,1,1,0,3,0.2,0.1667,0.75,0.4179,0,2
1182,2/22/2011,1,0,2,6,0,2,1,2,0.12,0.1212,0.8,0.2836,0,7
1183,2/22/2011,1,0,2,7,0,2,1,2,0.12,0.1212,0.8,0.2836,0,40
1184,2/22/2011,1,0,2,8,0,2,1,2,0.12,0.1212,0.8,0.2537,7,107
1185,2/22/2011,1,0,2,9,0,2,1,2,0.14,0.1212,0.74,0.2537,5,101
1186,2/22/2011,1,0,2,10,0,2,1,1,0.16,0.1818,0.69,0,0,44
1187,2/22/2011,1,0,2,11,0,2,1,1,0.16,0.2273,0.64,0,7,43
1188,2/22/2011,1,0,2,12,0,2,1,1,0.2,0.2273,0.59,0.1045,7,48
1189,2/22/2011,1,0,2,13,0,2,1,1,0.22,0.2273,0.55,0.1642,3,52
1190,2/22/2011,1,0,2,14,0,2,1,1,0.22,0.2273,0.55,0.194,9,49
1191,2/22/2011,1,0,2,15,0,2,1,1,0.24,0.2273,0.48,0.194,2,67
1192,2/22/2011,1,0,2,16,0,2,1,1,0.22,0.2273,0.51,0.1642,7,79
1193,2/22/2011,1,0,2,17,0,2,1,1,0.22,0.2121,0.51,0.2239,8,188
1194,2/22/2011,1,0,2,18,0,2,1,1,0.22,0.2273,0.47,0.1343,6,161
1195,2/22/2011,1,0,2,19,0,2,1,1,0.2,0.1818,0.47,0.2836,4,114
1196,2/22/2011,1,0,2,20,0,2,1,1,0.2,0.197,0.47,0.2239,3,102
1197,2/22/2011,1,0,2,21,0,2,1,1,0.2,0.197,0.47,0.2537,2,80
1198,2/22/2011,1,0,2,22,0,2,1,1,0.16,0.1515,0.43,0.2537,1,76
1199,2/22/2011,1,0,2,23,0,2,1,1,0.16,0.1515,0.43,0.2537,3,18
1200,2/23/2011,1,0,2,0,0,3,1,1,0.14,0.1364,0.5,0.194,0,6
1201,2/23/2011,1,0,2,1,0,3,1,1,0.14,0.1515,0.46,0.1642,0,4
1202,2/23/2011,1,0,2,2,0,3,1,1,0.12,0.1515,0.5,0.1343,0,1
1203,2/23/2011,1,0,2,3,0,3,1,1,0.12,0.1364,0.5,0.1642,0,2
1204,2/23/2011,1,0,2,5,0,3,1,1,0.12,0.1515,0.5,0.1045,0,8
1205,2/23/2011,1,0,2,6,0,3,1,1,0.12,0.1515,0.5,0.1045,0,36
1206,2/23/2011,1,0,2,7,0,3,1,1,0.12,0.1515,0.54,0.1343,2,94
1207,2/23/2011,1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0.1642,8,227
1208,2/23/2011,1,0,2,9,0,3,1,1,0.18,0.2121,0.51,0.0896,9,130
1209,2/23/2011,1,0,2,10,0,3,1,1,0.2,0.2576,0.4,0,4,47
1210,2/23/2011,1,0,2,11,0,3,1,1,0.24,0.2576,0.41,0.1045,16,53
1211,2/23/2011,1,0,2,12,0,3,1,1,0.26,0.2879,0.35,0.0896,11,56
1212,2/23/2011,1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0.0896,9,78
1213,2/23/2011,1,0,2,14,0,3,1,1,0.32,0.3333,0.29,0.1045,17,61
1214,2/23/2011,1,0,2,15,0,3,1,1,0.34,0.3485,0.25,0.0896,18,54
1215,2/23/2011,1,0,2,16,0,3,1,1,0.34,0.3636,0.25,0,15,79
1216,2/23/2011,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207
1217,2/23/2011,1,0,2,18,0,3,1,1,0.32,0.3333,0.26,0.0896,3,206
1218,2/23/2011,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0,6,135
1219,2/23/2011,1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107
1220,2/23/2011,1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0,2,89
1221,2/23/2011,1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0,1,60
1222,2/23/2011,1,0,2,23,0,3,1,1,0.22,0.2576,0.55,0.0896,1,38
1223,2/24/2011,1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,0,11
1224,2/24/2011,1,0,2,1,0,4,1,1,0.22,0.2576,0.6,0.0896,0,7
1225,2/24/2011,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,0,4
1226,2/24/2011,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0.1343,0,2
1227,2/24/2011,1,0,2,5,0,4,1,1,0.2,0.2121,0.69,0.1343,1,3
1228,2/24/2011,1,0,2,6,0,4,1,1,0.2,0.197,0.69,0.194,0,58
1229,2/24/2011,1,0,2,7,0,4,1,1,0.2,0.197,0.72,0.194,0,104
1230,2/24/2011,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239,8,244
1231,2/24/2011,1,0,2,9,0,4,1,2,0.24,0.2121,0.75,0.2985,4,133
1232,2/24/2011,1,0,2,10,0,4,1,2,0.26,0.2424,0.7,0.2836,8,49
1233,2/24/2011,1,0,2,11,0,4,1,2,0.32,0.2879,0.57,0.3881,8,71
1234,2/24/2011,1,0,2,12,0,4,1,2,0.36,0.3333,0.53,0.3582,10,85
1235,2/24/2011,1,0,2,13,0,4,1,2,0.38,0.3939,0.54,0.2985,16,72
1236,2/24/2011,1,0,2,14,0,4,1,2,0.4,0.4091,0.5,0.2985,2,67
1237,2/24/2011,1,0,2,15,0,4,1,3,0.4,0.4091,0.54,0.3881,5,58
1238,2/24/2011,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,4,67
1239,2/24/2011,1,0,2,17,0,4,1,3,0.36,0.3485,0.66,0.194,9,168
1240,2/24/2011,1,0,2,18,0,4,1,2,0.34,0.303,0.87,0.3284,5,132
1241,2/24/2011,1,0,2,19,0,4,1,3,0.34,0.303,0.93,0.2985,3,112
1242,2/24/2011,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,2,87
1243,2/24/2011,1,0,2,21,0,4,1,2,0.34,0.303,0.87,0.3284,7,76
1244,2/24/2011,1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,5,50
1245,2/24/2011,1,0,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,3,47
1246,2/25/2011,1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0,1,8
1247,2/25/2011,1,0,2,1,0,5,1,2,0.32,0.3485,1,0,1,9
1248,2/25/2011,1,0,2,2,0,5,1,2,0.32,0.3485,1,0,0,3
1249,2/25/2011,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1
1250,2/25/2011,1,0,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,1,5
1251,2/25/2011,1,0,2,6,0,5,1,3,0.34,0.3485,0.93,0.0896,0,11
1252,2/25/2011,1,0,2,7,0,5,1,3,0.34,0.3333,1,0.1343,1,34
1253,2/25/2011,1,0,2,8,0,5,1,3,0.36,0.3485,0.93,0.1343,3,70
1254,2/25/2011,1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,3,111
1255,2/25/2011,1,0,2,10,0,5,1,3,0.42,0.4242,0.94,0.3284,7,42
1256,2/25/2011,1,0,2,11,0,5,1,1,0.52,0.5,0.77,0.4478,9,50
1257,2/25/2011,1,0,2,12,0,5,1,3,0.54,0.5152,0.6,0.4627,20,95
1258,2/25/2011,1,0,2,13,0,5,1,3,0.54,0.5152,0.6,0.4627,6,77
1259,2/25/2011,1,0,2,14,0,5,1,3,0.56,0.5303,0.56,0.6119,14,71
1260,2/25/2011,1,0,2,15,0,5,1,1,0.46,0.4545,0.41,0.806,5,50
1261,2/25/2011,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91
1262,2/25/2011,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,8,181
1263,2/25/2011,1,0,2,18,0,5,1,1,0.32,0.2879,0.49,0.4925,7,150
1264,2/25/2011,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,4,86
1265,2/25/2011,1,0,2,20,0,5,1,1,0.3,0.2576,0.49,0.6119,2,60
1266,2/25/2011,1,0,2,21,0,5,1,1,0.28,0.2576,0.48,0.3881,7,56
1267,2/25/2011,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478,7,43
1268,2/25/2011,1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,2,37
1269,2/26/2011,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194,3,25
1270,2/26/2011,1,0,2,1,0,6,0,1,0.24,0.2121,0.52,0.2985,2,25
1271,2/26/2011,1,0,2,2,0,6,0,1,0.22,0.197,0.6,0.3582,3,9
1272,2/26/2011,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7
1273,2/26/2011,1,0,2,4,0,6,0,2,0.22,0.2576,0.6,0.0896,1,1
1274,2/26/2011,1,0,2,5,0,6,0,2,0.22,0.2424,0.64,0.1045,1,9
1275,2/26/2011,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0,1,6
1276,2/26/2011,1,0,2,7,0,6,0,1,0.22,0.2576,0.6,0.0896,1,21
1277,2/26/2011,1,0,2,8,0,6,0,2,0.24,0.2879,0.6,0,2,55
1278,2/26/2011,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,9,65
1279,2/26/2011,1,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,14,71
1280,2/26/2011,1,0,2,11,0,6,0,1,0.3,0.3333,0.45,0,26,100
1281,2/26/2011,1,0,2,12,0,6,0,2,0.32,0.3182,0.45,0.1642,45,115
1282,2/26/2011,1,0,2,13,0,6,0,2,0.34,0.3182,0.42,0.2537,38,136
1283,2/26/2011,1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,57,154
1284,2/26/2011,1,0,2,15,0,6,0,2,0.36,0.3333,0.4,0.2836,40,125
1285,2/26/2011,1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130
1286,2/26/2011,1,0,2,17,0,6,0,1,0.36,0.3485,0.43,0.2239,53,130
1287,2/26/2011,1,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.194,26,111
1288,2/26/2011,1,0,2,19,0,6,0,1,0.32,0.303,0.49,0.2537,30,64
1289,2/26/2011,1,0,2,20,0,6,0,1,0.3,0.303,0.56,0.1642,8,60
1290,2/26/2011,1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,9,59
1291,2/26/2011,1,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,8,38
1292,2/26/2011,1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29
1293,2/27/2011,1,0,2,0,0,0,0,1,0.26,0.2424,0.87,0.2836,8,26
1294,2/27/2011,1,0,2,1,0,0,0,1,0.26,0.2576,0.87,0.194,7,30
1295,2/27/2011,1,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343,2,20
1296,2/27/2011,1,0,2,3,0,0,0,1,0.26,0.2879,0.87,0.0896,3,8
1297,2/27/2011,1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,0,2
1298,2/27/2011,1,0,2,6,0,0,0,1,0.24,0.2879,0.87,0,2,1
1299,2/27/2011,1,0,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,6,8
1300,2/27/2011,1,0,2,8,0,0,0,1,0.26,0.303,0.87,0,9,26
1301,2/27/2011,1,0,2,9,0,0,0,1,0.28,0.303,0.87,0.0896,17,42
1302,2/27/2011,1,0,2,10,0,0,0,1,0.3,0.303,0.81,0.1642,24,79
1303,2/27/2011,1,0,2,11,0,0,0,1,0.36,0.3485,0.62,0.1343,33,92
1304,2/27/2011,1,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,61,132
1305,2/27/2011,1,0,2,13,0,0,0,1,0.42,0.4242,0.47,0,90,169
1306,2/27/2011,1,0,2,14,0,0,0,1,0.44,0.4394,0.47,0.0896,105,177
1307,2/27/2011,1,0,2,15,0,0,0,1,0.46,0.4545,0.44,0.1343,98,163
1308,2/27/2011,1,0,2,16,0,0,0,1,0.48,0.4697,0.44,0.1642,98,170
1309,2/27/2011,1,0,2,17,0,0,0,1,0.42,0.4242,0.54,0.194,66,121
1310,2/27/2011,1,0,2,18,0,0,0,1,0.4,0.4091,0.54,0.194,24,103
1311,2/27/2011,1,0,2,19,0,0,0,1,0.4,0.4091,0.54,0.1343,16,86
1312,2/27/2011,1,0,2,20,0,0,0,1,0.4,0.4091,0.54,0.0896,9,72
1313,2/27/2011,1,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,8,61
1314,2/27/2011,1,0,2,22,0,0,0,2,0.38,0.3939,0.62,0.1045,2,67
1315,2/27/2011,1,0,2,23,0,0,0,2,0.36,0.3485,0.62,0.1642,6,53
1316,2/28/2011,1,0,2,0,0,1,1,2,0.36,0.3636,0.66,0.1045,5,25
1317,2/28/2011,1,0,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,7
1318,2/28/2011,1,0,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,0,1
1319,2/28/2011,1,0,2,5,0,1,1,2,0.34,0.3636,0.93,0,1,4
1320,2/28/2011,1,0,2,6,0,1,1,2,0.34,0.3485,0.96,0.1045,1,27
1321,2/28/2011,1,0,2,7,0,1,1,2,0.36,0.3636,0.93,0.1045,2,90
1322,2/28/2011,1,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,13,242
1323,2/28/2011,1,0,2,9,0,1,1,1,0.42,0.4242,0.82,0.2836,15,127
1324,2/28/2011,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,13,79
1325,2/28/2011,1,0,2,11,0,1,1,2,0.56,0.5303,0.64,0.2985,13,74
1326,2/28/2011,1,0,2,12,0,1,1,2,0.56,0.5303,0.64,0.2985,0,36
1327,2/28/2011,1,0,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,1,31
1328,2/28/2011,1,0,2,14,0,1,1,3,0.42,0.4242,1,0.2985,1,24
1329,2/28/2011,1,0,2,15,0,1,1,3,0.42,0.4242,1,0.2985,0,35
1330,2/28/2011,1,0,2,16,0,1,1,3,0.42,0.4242,1,0.1343,2,40
1331,2/28/2011,1,0,2,17,0,1,1,3,0.4,0.4091,1,0.2985,2,77
1332,2/28/2011,1,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.194,4,127
1333,2/28/2011,1,0,2,19,0,1,1,3,0.44,0.4394,0.88,0.6119,1,79
1334,2/28/2011,1,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,0,45
1335,2/28/2011,1,0,2,21,0,1,1,2,0.38,0.3939,0.87,0.3881,2,78
1336,2/28/2011,1,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,4,72
1337,2/28/2011,1,0,2,23,0,1,1,2,0.32,0.2879,0.81,0.3881,0,45
1338,3/1/2011,1,0,3,0,0,2,1,1,0.3,0.2727,0.7,0.4627,0,7
1339,3/1/2011,1,0,3,1,0,2,1,1,0.26,0.2273,0.7,0.3582,0,3
1340,3/1/2011,1,0,3,2,0,2,1,1,0.24,0.2121,0.65,0.3881,0,4
1341,3/1/2011,1,0,3,3,0,2,1,1,0.22,0.2121,0.69,0.2836,0,2
1342,3/1/2011,1,0,3,4,0,2,1,1,0.22,0.2121,0.69,0.2537,0,1
1343,3/1/2011,1,0,3,5,0,2,1,1,0.2,0.1818,0.64,0.2836,1,1
1344,3/1/2011,1,0,3,6,0,2,1,1,0.2,0.1818,0.59,0.2985,0,46
1345,3/1/2011,1,0,3,7,0,2,1,1,0.2,0.1818,0.59,0.3284,2,105
1346,3/1/2011,1,0,3,8,0,2,1,1,0.2,0.1818,0.59,0.3881,10,204
1347,3/1/2011,1,0,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,8,116
1348,3/1/2011,1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,13,55
1349,3/1/2011,1,0,3,11,0,2,1,1,0.28,0.2727,0.45,0.2537,8,48
1350,3/1/2011,1,0,3,12,0,2,1,1,0.3,0.303,0.39,0.1343,6,80
1351,3/1/2011,1,0,3,13,0,2,1,1,0.32,0.3485,0.39,0,13,65
1352,3/1/2011,1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,18,61
1353,3/1/2011,1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0,7,57
1354,3/1/2011,1,0,3,16,0,2,1,1,0.34,0.3485,0.34,0.0896,10,92
1355,3/1/2011,1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,12,230
1356,3/1/2011,1,0,3,18,0,2,1,1,0.32,0.3182,0.39,0.194,10,214
1357,3/1/2011,1,0,3,19,0,2,1,1,0.3,0.303,0.49,0.1343,4,115
1358,3/1/2011,1,0,3,20,0,2,1,1,0.3,0.3182,0.61,0.0896,2,86
1359,3/1/2011,1,0,3,21,0,2,1,1,0.26,0.303,0.56,0,8,55
1360,3/1/2011,1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,3,44
1361,3/1/2011,1,0,3,23,0,2,1,1,0.24,0.2273,0.65,0.2239,2,23
1362,3/2/2011,1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,3,5
1363,3/2/2011,1,0,3,1,0,3,1,1,0.22,0.2273,0.69,0.194,0,4
1364,3/2/2011,1,0,3,2,0,3,1,1,0.22,0.2273,0.69,0.194,0,2
1365,3/2/2011,1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,3,1
1366,3/2/2011,1,0,3,4,0,3,1,1,0.2,0.2121,0.75,0.1343,1,0
1367,3/2/2011,1,0,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,0,5
1368,3/2/2011,1,0,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,1,39
1369,3/2/2011,1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,2,108
1370,3/2/2011,1,0,3,8,0,3,1,1,0.24,0.2121,0.65,0.2836,13,243
1371,3/2/2011,1,0,3,9,0,3,1,1,0.28,0.2576,0.56,0.2985,7,141
1372,3/2/2011,1,0,3,10,0,3,1,1,0.32,0.303,0.49,0.2836,11,65
1373,3/2/2011,1,0,3,11,0,3,1,1,0.34,0.303,0.53,0.3284,8,65
1374,3/2/2011,1,0,3,12,0,3,1,1,0.4,0.4091,0.43,0.194,20,62
1375,3/2/2011,1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0,35,90
1376,3/2/2011,1,0,3,14,0,3,1,1,0.52,0.5,0.23,0.2985,21,75
1377,3/2/2011,1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,19,91
1378,3/2/2011,1,0,3,16,0,3,1,1,0.54,0.5152,0.19,0.3284,27,112
1379,3/2/2011,1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,30,238
1380,3/2/2011,1,0,3,18,0,3,1,1,0.46,0.4545,0.23,0.4925,8,193
1381,3/2/2011,1,0,3,19,0,3,1,1,0.4,0.4091,0.28,0.5224,6,144
1382,3/2/2011,1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,9,86
1383,3/2/2011,1,0,3,21,0,3,1,1,0.34,0.2879,0.29,0.4627,3,68
1384,3/2/2011,1,0,3,22,0,3,1,1,0.3,0.2576,0.26,0.5522,4,44
1385,3/2/2011,1,0,3,23,0,3,1,1,0.26,0.2121,0.3,0.5224,0,22
1386,3/3/2011,1,0,3,0,0,4,1,1,0.24,0.197,0.3,0.4627,3,10
1387,3/3/2011,1,0,3,1,0,4,1,1,0.24,0.197,0.3,0.4627,0,1
1388,3/3/2011,1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,1,2
1389,3/3/2011,1,0,3,3,0,4,1,1,0.2,0.1667,0.27,0.4627,0,1
1390,3/3/2011,1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,0,1
1391,3/3/2011,1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,1,7
1392,3/3/2011,1,0,3,6,0,4,1,1,0.14,0.1212,0.33,0.2985,1,34
1393,3/3/2011,1,0,3,7,0,4,1,1,0.12,0.0909,0.42,0.4179,1,110
1394,3/3/2011,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,4,216
1395,3/3/2011,1,0,3,9,0,4,1,1,0.16,0.1364,0.37,0.2836,10,135
1396,3/3/2011,1,0,3,10,0,4,1,1,0.18,0.1818,0.29,0.194,7,49
1397,3/3/2011,1,0,3,11,0,4,1,1,0.2,0.2273,0.29,0.0896,10,40
1398,3/3/2011,1,0,3,12,0,4,1,1,0.22,0.2273,0.25,0.1343,7,65
1399,3/3/2011,1,0,3,13,0,4,1,1,0.22,0.2576,0.25,0.0896,13,67
1400,3/3/2011,1,0,3,14,0,4,1,1,0.24,0.2576,0.21,0.1045,18,60
1401,3/3/2011,1,0,3,15,0,4,1,1,0.24,0.2879,0.23,0,6,62
1402,3/3/2011,1,0,3,16,0,4,1,1,0.26,0.303,0.23,0,6,65
1403,3/3/2011,1,0,3,17,0,4,1,1,0.26,0.303,0.22,0,17,185
1404,3/3/2011,1,0,3,18,0,4,1,1,0.24,0.2121,0.35,0.3284,6,161
1405,3/3/2011,1,0,3,19,0,4,1,1,0.2,0.197,0.4,0.2537,5,101
1406,3/3/2011,1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,1,69
1407,3/3/2011,1,0,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,3,48
1408,3/3/2011,1,0,3,22,0,4,1,1,0.2,0.2576,0.4,0,3,50
1409,3/3/2011,1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,0,23
1410,3/4/2011,1,0,3,0,0,5,1,2,0.2,0.197,0.55,0.194,0,12
1411,3/4/2011,1,0,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,0,4
1412,3/4/2011,1,0,3,2,0,5,1,2,0.18,0.1818,0.64,0.194,0,2
1413,3/4/2011,1,0,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,0,1
1414,3/4/2011,1,0,3,4,0,5,1,2,0.18,0.1818,0.74,0.194,1,0
1415,3/4/2011,1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,0,7
1416,3/4/2011,1,0,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,1,28
1417,3/4/2011,1,0,3,7,0,5,1,1,0.16,0.1818,0.8,0.1343,0,83
1418,3/4/2011,1,0,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,6,222
1419,3/4/2011,1,0,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,12,138
1420,3/4/2011,1,0,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,10,56
1421,3/4/2011,1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,16,73
1422,3/4/2011,1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,10,87
1423,3/4/2011,1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,13,74
1424,3/4/2011,1,0,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,30,65
1425,3/4/2011,1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,31,75
1426,3/4/2011,1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,17,101
1427,3/4/2011,1,0,3,17,0,5,1,2,0.36,0.3333,0.5,0.2537,22,206
1428,3/4/2011,1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,15,172
1429,3/4/2011,1,0,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,5,102
1430,3/4/2011,1,0,3,20,0,5,1,2,0.3,0.2879,0.7,0.194,9,78
1431,3/4/2011,1,0,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,6,64
1432,3/4/2011,1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.194,4,40
1433,3/4/2011,1,0,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,6,40
1434,3/5/2011,1,0,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,4,15
1435,3/5/2011,1,0,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,5,20
1436,3/5/2011,1,0,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,5,15
1437,3/5/2011,1,0,3,3,0,6,0,2,0.3,0.2879,0.87,0.194,0,2
1438,3/5/2011,1,0,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,0,1
1439,3/5/2011,1,0,3,5,0,6,0,2,0.3,0.303,1,0.1343,0,3
1440,3/5/2011,1,0,3,6,0,6,0,2,0.3,0.2879,1,0.2239,1,3
1441,3/5/2011,1,0,3,7,0,6,0,2,0.3,0.2727,1,0.2985,5,10
1442,3/5/2011,1,0,3,8,0,6,0,2,0.3,0.2727,1,0.2985,11,34
1443,3/5/2011,1,0,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,15,48
1444,3/5/2011,1,0,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,34,69
1445,3/5/2011,1,0,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,43,116
1446,3/5/2011,1,0,3,12,0,6,0,2,0.44,0.4394,0.67,0.2537,46,121
1447,3/5/2011,1,0,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,60,130
1448,3/5/2011,1,0,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,80,118
1449,3/5/2011,1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,83,122
1450,3/5/2011,1,0,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,74,130
1451,3/5/2011,1,0,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,60,104
